"TMS ID","Carrier Name","Charge Rate","Rate Basis","Rate","Closed Date","Load Group","Charge Description","Carrier Reference","Rate Change Approval Date","Shipment Reference Number","Rate Change Request Date"
58464749,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","01/12/2021 10:23","SURABAYA LOG BULK","TMB_BONGKAR","0027","01/12/2021 21:47","0082496566","24/11/2021 08:40"
58491543,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","06/12/2021 13:39","SURABAYA LOG PACK","TMB_BONGKAR","0027","06/12/2021 15:47","41020046","02/12/2021 17:03"
58491543,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","06/12/2021 13:39","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","06/12/2021 15:47","41020046","02/12/2021 17:03"
58491543,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","06/12/2021 13:39","SURABAYA LOG PACK","TMB_BONGKAR","0027","06/12/2021 15:47","41020046","02/12/2021 17:03"
58495494,"BAHANA PRESTASI","140,000.00","FLAT","140,000.00","01/12/2021 10:23","SURABAYA LOG BULK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","01/12/2021 21:47","0082499118","26/11/2021 15:54"
58495494,"BAHANA PRESTASI","140,000.00","FLAT","140,000.00","01/12/2021 10:23","SURABAYA LOG BULK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","01/12/2021 21:47","0082499118","26/11/2021 15:54"
58495494,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","01/12/2021 10:23","SURABAYA LOG BULK","TMB_BONGKAR","0027","01/12/2021 21:47","0082499118","26/11/2021 15:54"
58507192,"BAHANA PRESTASI","210,000.00","FLAT","210,000.00","02/12/2021 08:53","SURABAYA LOG BULK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","02/12/2021 14:55","0082498894","29/11/2021 15:05"
58507192,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","02/12/2021 08:53","SURABAYA LOG BULK","TMB_BONGKAR","0027","02/12/2021 14:55","0082498894","29/11/2021 15:05"
58531993,"BAHANA PRESTASI","140,000.00","FLAT","140,000.00","06/12/2021 09:41","SURABAYA LOG BULK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","06/12/2021 12:42","0082505674","02/12/2021 09:29"
58531993,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","06/12/2021 09:41","SURABAYA LOG BULK","TMB_BONGKAR","0027","06/12/2021 12:42","0082505674","02/12/2021 09:29"
58532244,"BAHANA PRESTASI","140,000.00","FLAT","140,000.00","06/12/2021 09:41","SURABAYA LOG BULK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","06/12/2021 12:42","0082505612","02/12/2021 09:30"
58532244,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","06/12/2021 09:41","SURABAYA LOG BULK","TMB_BONGKAR","0027","06/12/2021 12:42","0082505612","02/12/2021 09:30"
58533221,"BAHANA PRESTASI","19,950.00","FLAT","19,950.00","08/12/2021 16:35","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","08/12/2021 17:30","S21113000107,S21113000105,S21113000106","30/11/2021 23:56"
58534074,"BAHANA PRESTASI","600,000.00","FLAT","600,000.00","09/12/2021 14:40","SURABAYA LOG PACK","TMB_BONGKAR","0027","09/12/2021 15:19","40529702","01/12/2021 00:29"
58534074,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","09/12/2021 14:40","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","09/12/2021 15:19","40529702","01/12/2021 00:29"
58539729,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","08/12/2021 14:07","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","08/12/2021 16:09","41039685","01/12/2021 00:13"
58539729,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","08/12/2021 14:07","SURABAYA LOG PACK","TMB_BONGKAR","0027","08/12/2021 16:09","41039685","01/12/2021 00:13"
58539729,"BAHANA PRESTASI","0.00","FLAT","0.00","08/12/2021 14:07","SURABAYA LOG PACK","TMB_BONGKAR","0027","08/12/2021 16:09","41039685","01/12/2021 00:13"
58544621,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","14/12/2021 11:36","SURABAYA LOG PACK","TMB_MULTIDROP","0027","14/12/2021 11:56","SJ21-008472","04/12/2021 08:57"
58546853,"BAHANA PRESTASI","38,500.00","FLAT","38,500.00","02/12/2021 11:31","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","02/12/2021 14:55","1000359765","01/12/2021 14:56"
58546854,"BAHANA PRESTASI","95,500.00","FLAT","95,500.00","02/12/2021 11:31","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","02/12/2021 14:55","1000359766,1000359767","01/12/2021 14:54"
58546854,"BAHANA PRESTASI","50,000.00","FLAT","50,000.00","02/12/2021 11:31","SURABAYA RENTAL TRIP","TMB_MULTIDROP","0027","02/12/2021 14:55","1000359766,1000359767","01/12/2021 14:54"
58546872,"BAHANA PRESTASI","36,000.00","FLAT","36,000.00","02/12/2021 11:31","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","02/12/2021 14:55","1000359769","01/12/2021 14:55"
58546874,"BAHANA PRESTASI","66,500.00","FLAT","66,500.00","02/12/2021 11:31","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","02/12/2021 14:55","1000359800,1000359764","01/12/2021 14:52"
58546874,"BAHANA PRESTASI","70,000.00","FLAT","70,000.00","02/12/2021 11:31","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","03/12/2021 17:11","1000359800,1000359764","03/12/2021 10:22"
58546874,"BAHANA PRESTASI","25,000.00","FLAT","25,000.00","02/12/2021 11:31","SURABAYA RENTAL TRIP","TMB_MULTIDROP","0027","02/12/2021 14:55","1000359800,1000359764","01/12/2021 14:52"
58546874,"BAHANA PRESTASI","18,000.00","FLAT","18,000.00","02/12/2021 11:31","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","03/12/2021 17:11","1000359800,1000359764","03/12/2021 10:22"
58546876,"BAHANA PRESTASI","17,000.00","FLAT","17,000.00","02/12/2021 11:31","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","02/12/2021 14:55","1000359762","01/12/2021 14:55"
58548580,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","06/12/2021 16:50","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","06/12/2021 18:18","40514509","01/12/2021 17:22"
58549061,"BAHANA PRESTASI","676,000.00","FLAT","676,000.00","10/12/2021 17:32","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","10/12/2021 19:35","S21120100060,S21120100061,S21120100053","02/12/2021 11:16"
58549070,"BAHANA PRESTASI","112,000.00","FLAT","112,000.00","08/12/2021 16:31","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","08/12/2021 17:30","S21120100067,S21120100063,S21120100062","02/12/2021 11:19"
58549078,"BAHANA PRESTASI","28,700.00","FLAT","28,700.00","09/12/2021 10:19","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","09/12/2021 10:33","S21120100065,S21120100064,S21120100066","02/12/2021 11:18"
58549112,"BAHANA PRESTASI","500,000.00","FLAT","500,000.00","13/12/2021 17:43","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","13/12/2021 21:14","S21120100052","02/12/2021 11:17"
58549148,"BAHANA PRESTASI","640,000.00","FLAT","640,000.00","07/12/2021 16:55","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","08/12/2021 10:08","S21120100051","02/12/2021 11:15"
58549704,"BAHANA PRESTASI","16,000.00","FLAT","16,000.00","02/12/2021 17:14","SURABAYA LOG PACK","TMB_BONGKAR","0027","03/12/2021 09:10","2100415651,2100415629","02/12/2021 10:10"
58549982,"BAHANA PRESTASI","70,000.00","FLAT","70,000.00","03/12/2021 10:11","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","03/12/2021 17:11","1000359934","03/12/2021 10:19"
58550832,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","07/12/2021 17:24","SURABAYA LOG PACK","TMB_BONGKAR","0027","08/12/2021 10:09","41043462","02/12/2021 15:50"
58551922,"BAHANA PRESTASI","800,000.00","FLAT","800,000.00","13/12/2021 17:32","SURABAYA LOG PACK","TMB_BONGKAR","0027","13/12/2021 21:14","80146444","02/12/2021 15:35"
58551923,"BAHANA PRESTASI","800,000.00","FLAT","800,000.00","13/12/2021 17:24","SURABAYA LOG PACK","TMB_BONGKAR","0027","13/12/2021 21:14","80146451","02/12/2021 15:33"
58553721,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","06/12/2021 17:16","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","06/12/2021 18:18","S21112607679","03/12/2021 15:15"
58556269,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","10/12/2021 15:27","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","10/12/2021 19:35","40529680","06/12/2021 17:59"
58557567,"BAHANA PRESTASI","67,600.00","FLAT","67,600.00","03/12/2021 11:05","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","03/12/2021 17:11","1000360097","02/12/2021 16:12"
58557574,"BAHANA PRESTASI","47,500.00","FLAT","47,500.00","03/12/2021 11:05","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","03/12/2021 17:11","1000360100,1000360099","02/12/2021 16:08"
58557574,"BAHANA PRESTASI","134,000.00","FLAT","134,000.00","03/12/2021 11:05","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","03/12/2021 17:11","1000360100,1000360099","02/12/2021 16:08"
58557574,"BAHANA PRESTASI","50,000.00","FLAT","50,000.00","03/12/2021 11:05","SURABAYA RENTAL TRIP","TMB_MULTIDROP","0027","03/12/2021 17:11","1000360100,1000360099","02/12/2021 16:08"
58557590,"BAHANA PRESTASI","23,000.00","FLAT","23,000.00","03/12/2021 11:05","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","03/12/2021 17:11","1000360104","02/12/2021 16:06"
58557593,"BAHANA PRESTASI","88,000.00","FLAT","88,000.00","03/12/2021 11:05","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","03/12/2021 17:11","1000360108","02/12/2021 16:11"
58557596,"BAHANA PRESTASI","156,000.00","FLAT","156,000.00","03/12/2021 11:05","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","03/12/2021 17:11","1000360110","02/12/2021 16:09"
58557599,"BAHANA PRESTASI","95,000.00","FLAT","95,000.00","03/12/2021 11:05","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","03/12/2021 17:11","1000360112","02/12/2021 16:10"
58557601,"BAHANA PRESTASI","84,600.00","FLAT","84,600.00","03/12/2021 11:05","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","03/12/2021 17:11","1000360121","02/12/2021 16:11"
58558506,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","17/12/2021 17:16","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","18/12/2021 15:07","122687136","15/12/2021 19:16"
58558506,"BAHANA PRESTASI","0.00","FLAT","0.00","17/12/2021 17:16","SURABAYA LOG PACK","TMB_BONGKAR","0027","23/12/2021 12:35","122687136","22/12/2021 17:35"
58558506,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","17/12/2021 17:16","SURABAYA LOG PACK","TMB_MULTIDROP","0027","18/12/2021 15:07","122687136","15/12/2021 19:16"
58558506,"BAHANA PRESTASI","0.00","FLAT","0.00","17/12/2021 17:16","SURABAYA LOG PACK","TMB_BONGKAR","0027","23/12/2021 12:35","122687136","22/12/2021 17:35"
58558508,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","16/12/2021 12:04","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","16/12/2021 15:32","32178693","04/12/2021 08:51"
58558508,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","16/12/2021 12:04","SURABAYA LOG PACK","TMB_BONGKAR","0027","16/12/2021 15:32","32178693","04/12/2021 08:51"
58558532,"BAHANA PRESTASI","900,000.00","FLAT","900,000.00","07/12/2021 16:20","SURABAYA LOG PACK","TMB_BONGKAR","0027","08/12/2021 10:09","40530959","02/12/2021 18:03"
58558532,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","07/12/2021 16:20","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","08/12/2021 10:09","40530959","02/12/2021 18:03"
58558560,"BAHANA PRESTASI","0.00","FLAT","0.00","07/12/2021 15:15","SURABAYA LOG PACK","TMB_BONGKAR","0027","08/12/2021 10:09","40530925","02/12/2021 18:49"
58561094,"BAHANA PRESTASI","490,000.00","FLAT","490,000.00","07/12/2021 16:45","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","08/12/2021 10:09","S21120200094","02/12/2021 21:27"
58561098,"BAHANA PRESTASI","500,000.00","FLAT","500,000.00","13/12/2021 17:41","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","13/12/2021 21:14","S21120200093","02/12/2021 21:18"
58561185,"BAHANA PRESTASI","500,000.00","FLAT","500,000.00","07/12/2021 16:57","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","08/12/2021 10:09","S21120200092","02/12/2021 21:18"
58561278,"BAHANA PRESTASI","91,000.00","FLAT","91,000.00","07/12/2021 17:03","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","08/12/2021 10:09","S21120200166,S21120200165,S21120200163","02/12/2021 21:29"
58561285,"BAHANA PRESTASI","268,000.00","FLAT","268,000.00","09/12/2021 10:17","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","09/12/2021 10:33","S21120200167,S21120200164","02/12/2021 21:28"
58562471,"BAHANA PRESTASI","500,000.00","FLAT","500,000.00","07/12/2021 16:13","SURABAYA LOG PACK","TMB_BONGKAR","0027","08/12/2021 10:09","40530983","02/12/2021 18:40"
58568934,"BAHANA PRESTASI","312,000.00","FLAT","312,000.00","07/12/2021 15:57","SURABAYA LOG PACK","TMB_BONGKAR","0027","08/12/2021 10:09","40530951","03/12/2021 14:50"
58568935,"BAHANA PRESTASI","304,500.00","FLAT","304,500.00","07/12/2021 15:11","SURABAYA LOG PACK","TMB_BONGKAR","0027","08/12/2021 10:09","40530949","03/12/2021 14:53"
58568967,"BAHANA PRESTASI","301,500.00","FLAT","301,500.00","07/12/2021 15:54","SURABAYA LOG PACK","TMB_BONGKAR","0027","08/12/2021 10:09","40531053","03/12/2021 14:54"
58568969,"BAHANA PRESTASI","1,248,000.00","FLAT","1,248,000.00","13/12/2021 17:18","SURABAYA LOG PACK","TMB_BONGKAR","0027","13/12/2021 21:14","40530787","03/12/2021 14:56"
58569661,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","10/12/2021 08:46","SURABAYA LOG BULK","TMB_BONGKAR","0027","10/12/2021 19:35","0082506976","06/12/2021 09:47"
58569661,"BAHANA PRESTASI","140,000.00","FLAT","140,000.00","10/12/2021 08:46","SURABAYA LOG BULK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","10/12/2021 19:35","0082506976","06/12/2021 09:47"
58569851,"BAHANA PRESTASI","365,000.00","FLAT","365,000.00","06/12/2021 11:44","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","06/12/2021 12:42","1000360480","03/12/2021 15:21"
58569858,"BAHANA PRESTASI","96,000.00","FLAT","96,000.00","06/12/2021 11:44","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","06/12/2021 12:42","1000360436","03/12/2021 15:23"
58569859,"BAHANA PRESTASI","59,500.00","FLAT","59,500.00","06/12/2021 11:44","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","06/12/2021 12:42","1000360430","03/12/2021 15:21"
58569860,"BAHANA PRESTASI","171,600.00","FLAT","171,600.00","06/12/2021 11:44","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","06/12/2021 12:42","1000360451","03/12/2021 15:23"
58569860,"BAHANA PRESTASI","70,000.00","FLAT","70,000.00","06/12/2021 11:44","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","06/12/2021 15:47","1000360451","06/12/2021 13:55"
58569867,"BAHANA PRESTASI","70,000.00","FLAT","70,000.00","06/12/2021 11:44","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","06/12/2021 15:47","1000360476","06/12/2021 13:56"
58569867,"BAHANA PRESTASI","50,500.00","FLAT","50,500.00","06/12/2021 11:44","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","06/12/2021 12:42","1000360476","03/12/2021 15:22"
58569868,"BAHANA PRESTASI","95,500.00","FLAT","95,500.00","06/12/2021 11:44","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","06/12/2021 12:42","1000360423","03/12/2021 15:20"
58569869,"BAHANA PRESTASI","14,000.00","FLAT","14,000.00","06/12/2021 11:44","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","06/12/2021 12:42","1000360425","03/12/2021 15:24"
58569911,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","06/12/2021 18:08","SURABAYA LOG PACK","TMB_BONGKAR","0027","06/12/2021 18:18","2100415708","06/12/2021 09:49"
58569912,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","06/12/2021 18:10","SURABAYA LOG PACK","TMB_BONGKAR","0027","06/12/2021 18:18","2100415708-1","06/12/2021 09:51"
58569997,"BAHANA PRESTASI","140,000.00","FLAT","140,000.00","13/12/2021 09:14","SURABAYA LOG BULK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","13/12/2021 11:52","0082509856","06/12/2021 09:48"
58569997,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","13/12/2021 09:14","SURABAYA LOG BULK","TMB_BONGKAR","0027","13/12/2021 11:52","0082509856","06/12/2021 09:48"
58571164,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","08/12/2021 13:45","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","08/12/2021 16:09","40531157","03/12/2021 18:22"
58571164,"BAHANA PRESTASI","330,000.00","FLAT","330,000.00","08/12/2021 13:45","SURABAYA LOG PACK","TMB_BONGKAR","0027","08/12/2021 16:09","40531157","03/12/2021 18:22"
58571177,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","10/12/2021 11:15","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","10/12/2021 19:35","GD3221664909/0080138128","07/12/2021 12:04"
58571177,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","10/12/2021 11:15","SURABAYA LOG PACK","TMB_MULTIDROP","0027","10/12/2021 19:35","GD3221664909/0080138128","07/12/2021 12:04"
58571178,"BAHANA PRESTASI","306,000.00","FLAT","306,000.00","07/12/2021 16:00","SURABAYA LOG PACK","TMB_BONGKAR","0027","08/12/2021 10:09","40531284","03/12/2021 18:27"
58571180,"BAHANA PRESTASI","303,900.00","FLAT","303,900.00","07/12/2021 16:07","SURABAYA LOG PACK","TMB_BONGKAR","0027","08/12/2021 10:09","40531285","03/12/2021 18:26"
58572946,"BAHANA PRESTASI","600,000.00","FLAT","600,000.00","08/12/2021 15:43","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","08/12/2021 16:09","S21120308644","04/12/2021 08:44"
58572951,"BAHANA PRESTASI","640,000.00","FLAT","640,000.00","08/12/2021 16:39","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","08/12/2021 17:30","S21120308645","04/12/2021 08:43"
58572960,"BAHANA PRESTASI","171,200.00","FLAT","171,200.00","07/12/2021 17:00","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","08/12/2021 10:09","S21120308778,S21120308780","04/12/2021 08:46"
58572973,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","09/12/2021 09:54","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","09/12/2021 10:33","S21120308779,S21120308777,S21120308776","04/12/2021 08:45"
58572979,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","09/12/2021 16:43","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","09/12/2021 17:59","S21112607682","06/12/2021 17:32"
58573224,"BAHANA PRESTASI","650,000.00","FLAT","650,000.00","08/12/2021 13:53","SURABAYA LOG PACK","TMB_BONGKAR","0027","08/12/2021 16:09","40530952","03/12/2021 18:32"
58573289,"BAHANA PRESTASI","312,000.00","FLAT","312,000.00","10/12/2021 15:02","SURABAYA LOG PACK","TMB_BONGKAR","0027","10/12/2021 19:36","40531357","03/12/2021 18:29"
58573290,"BAHANA PRESTASI","20,000.00","FLAT","20,000.00","07/12/2021 09:29","SURABAYA LOG PACK","TMB_BONGKAR","0027","08/12/2021 10:09","2100415804","06/12/2021 09:48"
58573504,"BAHANA PRESTASI","471,000.00","FLAT","471,000.00","08/12/2021 13:43","SURABAYA LOG PACK","TMB_BONGKAR","0027","08/12/2021 16:09","40531254","03/12/2021 18:30"
58573767,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","09/12/2021 14:46","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","09/12/2021 15:19","40531372","03/12/2021 18:34"
58573767,"BAHANA PRESTASI","312,000.00","FLAT","312,000.00","09/12/2021 14:46","SURABAYA LOG PACK","TMB_BONGKAR","0027","09/12/2021 15:19","40531372","03/12/2021 18:34"
58578677,"BAHANA PRESTASI","500,000.00","FLAT","500,000.00","13/12/2021 16:53","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","15/12/2021 17:28","S21120308646(1)","15/12/2021 16:13"
58578680,"BAHANA PRESTASI","210,000.00","FLAT","210,000.00","10/12/2021 10:16","SURABAYA LOG PACK","TMB_BONGKAR","0027","10/12/2021 19:35","TRANS/1221/GRK/0006437","04/12/2021 13:19"
58578681,"BAHANA PRESTASI","1,248,000.00","FLAT","1,248,000.00","08/12/2021 11:51","SURABAYA LOG PACK","TMB_BONGKAR","0027","08/12/2021 16:09","40530786","04/12/2021 16:22"
58578681,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","08/12/2021 11:51","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","08/12/2021 16:09","40530786","04/12/2021 16:22"
58578682,"BAHANA PRESTASI","312,000.00","FLAT","312,000.00","09/12/2021 15:46","SURABAYA LOG PACK","TMB_BONGKAR","0027","09/12/2021 16:23","40531369","04/12/2021 16:12"
58578682,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","09/12/2021 15:46","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","09/12/2021 16:23","40531369","04/12/2021 16:12"
58578694,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","07/12/2021 16:23","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","08/12/2021 10:10","40531513","04/12/2021 16:17"
58578694,"BAHANA PRESTASI","186,000.00","FLAT","186,000.00","07/12/2021 16:23","SURABAYA LOG PACK","TMB_BONGKAR","0027","08/12/2021 10:10","40531513","04/12/2021 16:17"
58578696,"BAHANA PRESTASI","312,000.00","FLAT","312,000.00","10/12/2021 15:05","SURABAYA LOG PACK","TMB_BONGKAR","0027","10/12/2021 19:36","40531373","04/12/2021 16:18"
58578703,"BAHANA PRESTASI","312,000.00","FLAT","312,000.00","13/12/2021 15:56","SURABAYA LOG PACK","TMB_BONGKAR","0027","13/12/2021 21:14","40531374","04/12/2021 16:19"
58578828,"BAHANA PRESTASI","500,000.00","FLAT","500,000.00","09/12/2021 15:48","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","09/12/2021 16:23","S21120400092","04/12/2021 13:16"
58578829,"BAHANA PRESTASI","500,000.00","FLAT","500,000.00","09/12/2021 10:37","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","09/12/2021 11:47","S21120400093","04/12/2021 13:15"
58578830,"BAHANA PRESTASI","500,000.00","FLAT","500,000.00","13/12/2021 16:00","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","13/12/2021 21:14","S21120400094","13/12/2021 16:04"
58578831,"BAHANA PRESTASI","46,900.00","FLAT","46,900.00","09/12/2021 10:22","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","09/12/2021 10:33","S21120400112,S21120400113,S21120400110,S21120400111","04/12/2021 13:12"
58578877,"BAHANA PRESTASI","312,000.00","FLAT","312,000.00","10/12/2021 15:08","SURABAYA LOG PACK","TMB_BONGKAR","0027","10/12/2021 19:36","40531375","04/12/2021 16:21"
58579754,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","15/12/2021 11:52","SURABAYA LOG PACK","TMB_BONGKAR","0027","15/12/2021 17:28","9072006929","06/12/2021 10:32"
58579754,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","15/12/2021 11:52","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","15/12/2021 17:28","9072006929","06/12/2021 10:32"
58581306,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","14/12/2021 12:24","SURABAYA LOG PACK","TMB_MULTIDROP","0027"," ","GD3221667213/0080138409"," "
58581306,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","14/12/2021 12:24","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","14/12/2021 13:17","GD3221667213/0080138409","10/12/2021 18:32"
58582445,"BAHANA PRESTASI","600,000.00","FLAT","600,000.00","14/12/2021 17:51","SURABAYA LOG PACK","TMB_BONGKAR","0027","15/12/2021 17:28","40531620","07/12/2021 11:33"
58583141,"BAHANA PRESTASI","138,000.00","FLAT","138,000.00","07/12/2021 10:38","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","08/12/2021 10:10","1000361119","06/12/2021 15:48"
58583146,"BAHANA PRESTASI","25,000.00","FLAT","25,000.00","07/12/2021 10:38","SURABAYA RENTAL TRIP","TMB_MULTIDROP","0027","08/12/2021 10:10","1000361120,1000361104","06/12/2021 15:51"
58583146,"BAHANA PRESTASI","24,000.00","FLAT","24,000.00","07/12/2021 10:38","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","08/12/2021 10:10","1000361120,1000361104","06/12/2021 15:51"
58583148,"BAHANA PRESTASI","69,000.00","FLAT","69,000.00","07/12/2021 10:38","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","08/12/2021 10:10","1000361123","06/12/2021 15:47"
58583151,"BAHANA PRESTASI","70,000.00","FLAT","70,000.00","07/12/2021 10:38","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","08/12/2021 10:10","1000361127","06/12/2021 15:49"
58583151,"BAHANA PRESTASI","61,500.00","FLAT","61,500.00","07/12/2021 10:38","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","08/12/2021 10:10","1000361127","06/12/2021 15:49"
58583153,"BAHANA PRESTASI","27,600.00","FLAT","27,600.00","07/12/2021 10:38","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","08/12/2021 10:10","1000361129","06/12/2021 15:49"
58583155,"BAHANA PRESTASI","78,500.00","FLAT","78,500.00","07/12/2021 10:38","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","08/12/2021 10:10","1000361132","06/12/2021 15:50"
