Lean ID;Current Requested Charge Amount;Charge Requested
58704860;100000;TMB_BONGKAR
58704939;100000;TMB_MULTIDROP
58707702;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58707702;100000;TMB_TOLL
58707702;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58707703;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58707703;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58708103;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58708173;100000;TMB_BONGKAR
58708173;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58708173;100000;TMB_TOLL
58708173;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58708173;100000;TMB_BONGKAR
58708349;100000;TMB_TOLL
58709771;100000;TMB_KOMISI SUPIR
58709785;100000;TMB_KOMISI SUPIR
58717612;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58718280;100000;TMB_BONGKAR
58718280;100000;TMB_TOLL
58718281;100000;TMB_BONGKAR
58718281;100000;TMB_TOLL
58718283;100000;TMB_BONGKAR
58718283;100000;TMB_KOMISI SUPIR
58718289;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58719878;100000;TMB_TOLL
58720257;100000;TMB_RAPIDTEST
58720383;100000;TMB_TOLL
58720383;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58720383;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58721683;100000;TMB_TOLL
58732255;100000;TMB_KOMISI SUPIR
58732308;100000;TMB_BONGKAR
58732308;100000;TMB_TOLL
58732308;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58732310;100000;TMB_BONGKAR
58732313;100000;TMB_BONGKAR
58734592;100000;TMB_TOLL
58734656;100000;TMB_TOLL
58734677;100000;TMB_TOLL
58737398;100000;TMB_MULTIDROP
58740524;100000;TMB_RAPIDTEST
58744742;100000;TMB_KOMISI SUPIR
58745347;100000;TMB_BONGKAR
58745390;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58745425;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58747886;100000;TMB_BONGKAR
58751029;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58751053;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58751053;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58759103;100000;TMB_TOLL
58759170;100000;TMB_TOLL
58759241;100000;TMB_BONGKAR
58760786;100000;TMB_KOMISI SUPIR
58761018;100000;TMB_TOLL
58762555;100000;TMB_BONGKAR
58762556;100000;TMB_BONGKAR
58762618;100000;TMB_BONGKAR
58762618;100000;TMB_TOLL
58765042;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58765042;100000;TMB_TOLL
58765591;100000;TMB_KOMISI SUPIR
58765598;100000;TMB_KOMISI SUPIR
58765598;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58765603;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58765603;100000;TMB_TOLL
58765692;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58768006;100000;UNBILLED_RAPIDTEST
58772188;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58772189;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58772190;100000;TMB_BONGKAR
58772190;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58772332;100000;TMB_BONGKAR
58772332;100000;TMB_TOLL
58773295;100000;TMB_TOLL
58773295;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58774100;100000;TMB_TOLL
58774365;100000;TMB_KOMISI SUPIR
58774365;100000;TMB_RAPIDTEST
58775200;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58775200;100000;TMB_BONGKAR
58775200;100000;TMB_KOMISI SUPIR
58775200;100000;TMB_TOLL
58775200;100000;TMB_KOMISI SUPIR
58775663;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58775663;100000;TMB_TOLL
58785480;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58785519;100000;TMB_TOLL
58785519;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58787625;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58788229;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58788239;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58788239;100000;TMB_TOLL
58788406;100000;TMB_RAPIDTEST
58788634;100000;TMB_MULTIDROP
58788891;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58789144;100000;TMB_TOLL
58789719;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58794448;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58794535;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58794582;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58795303;100000;TMB_BONGKAR
58795303;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58798184;100000;TMB_BONGKAR
58798184;100000;TMB_TOLL
58798184;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58801947;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58802959;100000;TMB_TOLL
58802972;100000;TMB_KOMISI SUPIR
58803311;100000;TMB_BONGKAR
58803311;100000;TMB_KOMISI SUPIR
58803311;100000;TMB_KOMISI SUPIR
58803312;100000;TMB_BONGKAR
58803312;100000;TMB_TOLL
58803312;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58817834;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58817836;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58817848;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58818687;100000;TMB_BONGKAR
58819091;100000;TMB_TOLL
58831402;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58831403;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58832502;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58832502;100000;TMB_TOLL
58834740;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58834740;100000;TMB_KOMISI SUPIR
58834861;100000;TMB_TOLL
58835985;100000;TMB_BONGKAR
58836011;100000;TMB_BONGKAR
58842559;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58845220;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58845280;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58845307;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58853115;100000;TMB_RAPIDTEST
58853115;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58853115;100000;TMB_KOMISI SUPIR
58853163;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58853163;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58853264;100000;TMB_RAPIDTEST
58853264;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58853264;100000;TMB_KOMISI SUPIR
58853264;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58854102;100000;TMB_BONGKAR
58854105;100000;TMB_BONGKAR
58854117;100000;TMB_KOMISI SUPIR
58854117;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58854134;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58855025;100000;TMB_BONGKAR
58855029;100000;TMB_BONGKAR
58860207;100000;TMB_KOMISI SUPIR
58860209;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58860209;100000;TMB_KOMISI SUPIR
58860210;100000;TMB_TOLL
58860213;100000;TMB_TOLL
58860213;100000;TMB_KOMISI SUPIR
58860216;100000;TMB_TOLL
58860216;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58860411;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58860425;100000;TMB_MULTIDROP
58860510;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58860510;100000;TMB_MULTIDROP
58863180;100000;TMB_RAPIDTEST
58863279;100000;TMB_KOMISI SUPIR
58872686;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58872686;100000;TMB_BONGKAR
58873889;100000;TMB_BONGKAR
58873889;100000;TMB_TOLL
58875122;100000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58875307;100000;TMB_TOLL
58877651;100000;TMB_TOLL
58888840;100000;TMB_BONGKAR
58765042;101800;TMB_KOMISI SUPIR
58809802;101800;TMB_KOMISI SUPIR
58593876;105000;TMB_KOMISI SUPIR
58872686;105000;TMB_KOMISI SUPIR
58761018;106000;TMB_TOLL
58491543;108000;TMB_KOMISI SUPIR
58751041;108000;UNBILLED BONGKAR
58633838;110600;UNBILLED BONGKAR
58568934;115000;TMB_KOMISI SUPIR
58835979;120000;TMB_BONGKAR
58845220;120000;TMB_BONGKAR
58794582;121250;TMB_BONGKAR
58670384;125000;TMB_BONGKAR
58640712;126000;UNBILLED BONGKAR
58630665;126500;TMB_TOLL
58845208;126500;TMB_TOLL
58558560;130000;TMB_RAPIDTEST
58697111;130000;TMB_KOMISI SUPIR
58696279;135000;TMB_KOMISI SUPIR
58606258;140000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58633758;140000;TMB_KOMISI SUPIR
58717597;140000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58717599;140000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58765064;140000;TMB_BONGKAR
58831398;140000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58831399;140000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58875358;140000;TMB_KOMISI SUPIR
58877144;140000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58877145;140000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58632359;142500;TMB_TOLL
58654230;142500;TMB_TOLL
58670384;142500;TMB_TOLL
58720257;145000;TMB_KOMISI SUPIR
58491543;150000;TMB_KOMISI SUPIR
58491543;150000;TMB_KOMISI SUPIR
58491543;150000;TMB_KOMISI SUPIR
58491543;150000;TMB_KOMISI SUPIR
58539729;150000;TMB_KOMISI SUPIR
58539774;150000;TMB_KOMISI SUPIR
58539774;150000;TMB_TOLL
58547878;150000;TMB_TOLL
58550832;150000;TMB_KOMISI SUPIR
58550937;150000;TMB_KOMISI SUPIR
58551922;150000;TMB_TOLL
58551923;150000;TMB_TOLL
58558506;150000;TMB_TOLL
58558508;150000;TMB_KOMISI SUPIR
58571164;150000;TMB_KOMISI SUPIR
58578680;150000;TMB_KOMISI SUPIR
58578850;150000;TMB_KOMISI SUPIR
58583419;150000;TMB_BONGKAR
58583611;150000;TMB_BONGKAR
58596853;150000;TMB_KOMISI SUPIR
58606331;150000;TMB_KOMISI SUPIR
58608543;150000;TMB_KOMISI SUPIR
58636254;150000;TMB_KOMISI SUPIR
58640707;150000;TMB_KOMISI SUPIR
58640707;150000;TMB_TOLL
58640714;150000;TMB_TOLL
58640727;150000;TMB_TOLL
58640749;150000;TMB_KOMISI SUPIR
58640750;150000;TMB_KOMISI SUPIR
58640751;150000;TMB_KOMISI SUPIR
58640751;150000;TMB_KOMISI SUPIR
58640752;150000;TMB_KOMISI SUPIR
58655654;150000;UNBILLED BONGKAR
58655656;150000;TMB_TOLL
58655660;150000;TMB_KOMISI SUPIR
58655674;150000;TMB_KOMISI SUPIR
58655678;150000;TMB_KOMISI SUPIR
58664799;150000;TMB_KOMISI SUPIR
58664803;150000;TMB_KOMISI SUPIR
58677107;150000;TMB_KOMISI SUPIR
58683738;150000;TMB_TOLL
58684633;150000;TMB_KOMISI SUPIR
58684642;150000;TMB_KOMISI SUPIR
58691887;150000;TMB_KOMISI SUPIR
58691893;150000;TMB_KOMISI SUPIR
58695010;150000;TMB_KOMISI SUPIR
58695996;150000;TMB_TOLL
58698335;150000;TMB_KOMISI SUPIR
58698337;150000;TMB_KOMISI SUPIR
58698344;150000;TMB_KOMISI SUPIR
58698352;150000;UNBILLED MUAT
58704834;150000;TMB_KOMISI SUPIR
58704858;150000;TMB_KOMISI SUPIR
58704859;150000;TMB_KOMISI SUPIR
58704860;150000;TMB_KOMISI SUPIR
58708103;150000;TMB_KOMISI SUPIR
58708173;150000;TMB_KOMISI SUPIR
58708173;150000;TMB_KOMISI SUPIR
58708349;150000;TMB_KOMISI SUPIR
58708426;150000;UNBILLED MUAT
58711671;150000;TMB_TOLL
58717612;150000;TMB_KOMISI SUPIR
58718280;150000;TMB_KOMISI SUPIR
58718281;150000;TMB_KOMISI SUPIR
58718283;150000;TMB_KOMISI SUPIR
58718289;150000;TMB_KOMISI SUPIR
58732255;150000;TMB_KOMISI SUPIR
58732308;150000;TMB_KOMISI SUPIR
58732310;150000;TMB_KOMISI SUPIR
58732313;150000;TMB_KOMISI SUPIR
58737393;150000;UNBILLED MUAT
58737398;150000;UNBILLED MUAT
58737398;150000;TMB_TOLL
58744738;150000;TMB_KOMISI SUPIR
58744742;150000;TMB_KOMISI SUPIR
58745347;150000;TMB_KOMISI SUPIR
58760786;150000;TMB_KOMISI SUPIR
58762555;150000;TMB_KOMISI SUPIR
58762556;150000;TMB_KOMISI SUPIR
58762618;150000;TMB_KOMISI SUPIR
58765042;150000;TMB_MOBILISASI
58765042;150000;TMB_KOMISI SUPIR
58772190;150000;TMB_KOMISI SUPIR
58772332;150000;TMB_KOMISI SUPIR
58773091;150000;TMB_KOMISI SUPIR
58775200;150000;TMB_KOMISI SUPIR
58775209;150000;TMB_KOMISI SUPIR
58785505;150000;TMB_TOLL
58785519;150000;TMB_MOBILISASI
58788406;150000;TMB_KOMISI SUPIR
58794535;150000;TMB_KOMISI SUPIR
58794582;150000;TMB_KOMISI SUPIR
58795303;150000;TMB_KOMISI SUPIR
58798184;150000;TMB_KOMISI SUPIR
58801947;150000;UNBILLED MUAT
58801947;150000;TMB_KOMISI SUPIR
58802972;150000;TMB_KOMISI SUPIR
58803311;150000;TMB_KOMISI SUPIR
58803312;150000;TMB_KOMISI SUPIR
58817806;150000;TMB_KOMISI SUPIR
58817848;150000;TMB_BONGKAR
58818712;150000;TMB_KOMISI SUPIR
58819091;150000;TMB_KOMISI SUPIR
58831402;150000;TMB_KOMISI SUPIR
58831403;150000;TMB_KOMISI SUPIR
58851155;150000;TMB_KOMISI SUPIR
58853163;150000;TMB_KOMISI SUPIR
58853235;150000;TMB_KOMISI SUPIR
58854102;150000;TMB_KOMISI SUPIR
58854105;150000;TMB_KOMISI SUPIR
58854134;150000;TMB_TOLL
58854147;150000;TMB_TOLL
58854147;150000;TMB_TOLL
58854164;150000;TMB_TOLL
58860209;150000;TMB_KOMISI SUPIR
58860411;150000;TMB_KOMISI SUPIR
58872686;150000;TMB_KOMISI SUPIR
58873889;150000;TMB_KOMISI SUPIR
58875228;150000;TMB_KOMISI SUPIR
58876439;150000;TMB_KOMISI SUPIR
58876522;150000;TMB_KOMISI SUPIR
58888840;150000;TMB_KOMISI SUPIR
58891734;150000;TMB_KOMISI SUPIR
58558506;155000;TMB_TOLL
58655418;155000;TMB_TOLL
58581306;156800;UNBILLED BONGKAR
58581306;158200;UNBILLED BONGKAR
58751041;159000;UNBILLED BONGKAR
58788891;159600;UNBILLED BONGKAR
58801951;161000;UNBILLED BONGKAR
58571177;162000;UNBILLED BONGKAR
58704858;163000;TMB_KOMISI SUPIR
58608543;167300;UNBILLED BONGKAR
58583394;167500;TMB_KOMISI SUPIR
58684205;167500;TMB_BONGKAR
58584800;167520;TMB_KOMISI SUPIR
58633838;168000;UNBILLED BONGKAR
58675698;170000;TMB_BONGKAR
58683738;170000;TMB_BONGKAR
58704834;170000;TMB_KOMISI SUPIR
58733153;170000;TMB_BONGKAR
58772189;170000;TMB_KOMISI SUPIR
58787625;170000;TMB_BONGKAR
58817834;170000;TMB_KOMISI SUPIR
58845245;170000;TMB_BONGKAR
58860207;170000;TMB_BONGKAR
58891947;170000;TMB_BONGKAR
58891965;170000;TMB_BONGKAR
58717598;175000;TMB_KOMISI SUPIR
58640712;177000;UNBILLED BONGKAR
58568967;180000;TMB_KOMISI SUPIR
58648056;180000;UNBILLED BONGKAR
58746022;180000;TMB_KOMISI SUPIR
58851155;185700;TMB_MUAT
58578694;186000;TMB_BONGKAR
58619362;186000;TMB_BONGKAR
58788229;193350;TMB_BONGKAR
58732306;194000;TMB_KOMISI SUPIR
58737393;196000;UNBILLED BONGKAR
58589470;199200;TMB_BONGKAR
58556269;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58558506;200000;TMB_MULTIDROP
58558508;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58558532;200000;TMB_KOMISI SUPIR
58562471;200000;TMB_KOMISI SUPIR
58571177;200000;TMB_MULTIDROP
58578694;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58579754;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58582466;200000;TMB_KOMISI SUPIR
58592909;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58606325;200000;TMB_KOMISI SUPIR
58606325;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58608543;200000;TMB_MULTIDROP
58610600;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58616511;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58618031;200000;TMB_KOMISI SUPIR
58618776;200000;TMB_BONGKAR
58640367;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58640373;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58640626;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58640714;200000;TMB_MULTIDROP
58640750;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58640752;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58653014;200000;TMB_KOMISI SUPIR
58655418;200000;TMB_KOMISI SUPIR
58655656;200000;TMB_KOMISI SUPIR
58655656;200000;TMB_KOMISI SUPIR
58659198;200000;TMB_BONGKAR
58664799;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58674492;200000;TMB_KOMISI SUPIR
58675541;200000;TMB_MULTIDROP
58675569;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58675569;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58688349;200000;TMB_BONGKAR
58691887;200000;TMB_KOMISI SUPIR
58696279;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58698349;200000;TMB_MULTIDROP
58698349;200000;TMB_MULTIDROP
58698352;200000;UNBILLED BONGKAR
58699346;200000;TMB_BONGKAR
58704860;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58708171;200000;TMB_MULTIDROP
58709771;200000;TMB_KOMISI SUPIR
58711671;200000;TMB_TOLL
58718281;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58718283;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58720383;200000;TMB_KOMISI SUPIR
58735222;200000;TMB_BONGKAR
58737393;200000;TMB_MULTIDROP
58745347;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58745425;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58747835;200000;TMB_BONGKAR
58751058;200000;TMB_KOMISI SUPIR
58751058;200000;TMB_KOMISI SUPIR
58757492;200000;TMB_BONGKAR
58759103;200000;TMB_BONGKAR
58759103;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58759170;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58759241;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58759241;200000;TMB_KOMISI SUPIR
58759641;200000;TMB_MULTIDROP
58760756;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58761018;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58762571;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58762618;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58763264;200000;TMB_MULTIDROP
58768157;200000;TMB_BONGKAR
58772332;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58772332;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58774365;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58775195;200000;TMB_KOMISI SUPIR
58775663;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58785495;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58785495;200000;TMB_KOMISI SUPIR
58785505;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58788891;200000;TMB_MULTIDROP
58789719;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58794535;200000;TMB_KOMISI SUPIR
58794582;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58795303;200000;TMB_KOMISI SUPIR
58795303;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58797009;200000;TMB_BONGKAR
58797049;200000;TMB_BONGKAR
58798184;200000;TMB_KOMISI SUPIR
58798184;200000;TMB_KOMISI SUPIR
58798184;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58798184;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58802959;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58803311;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58820159;200000;TMB_BONGKAR
58834861;200000;TMB_KOMISI SUPIR
58845208;200000;TMB_KOMISI SUPIR
58845208;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58845220;200000;TMB_KOMISI SUPIR
58845220;200000;TMB_KOMISI SUPIR
58845245;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58852082;200000;TMB_KOMISI SUPIR
58853235;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58854105;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58854134;200000;TMB_MULTIDROP
58854164;200000;TMB_MULTIDROP
58860213;200000;TMB_KOMISI SUPIR
58860213;200000;TMB_KOMISI SUPIR
58860411;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58860411;200000;TMB_KOMISI SUPIR
58864424;200000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58865902;200000;TMB_BONGKAR
58866689;200000;TMB_MULTIDROP
58875122;200000;TMB_MULTIDROP
58888840;200000;TMB_KOMISI SUPIR
58894666;200000;TMB_BONGKAR
58592909;201000;TMB_BONGKAR
58568969;207000;TMB_TOLL
58578870;207000;TMB_TOLL
58578873;207000;TMB_TOLL
58640388;207000;TMB_TOLL
58845208;207000;TMB_TOLL
58595923;209000;TMB_TOLL
58578680;210000;TMB_BONGKAR
58643048;210000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58720348;210000;TMB_BONGKAR
58785519;215000;TMB_KOMISI SUPIR
58571177;219800;UNBILLED BONGKAR
58878689;225500;TMB_BONGKAR
58864615;227000;TMB_BONGKAR
58876408;230000;TMB_BONGKAR
58892525;230000;TMB_BONGKAR
58842559;231000;TMB_BONGKAR
58586649;236600;TMB_BONGKAR
58834740;239625;TMB_BONGKAR
58774100;240000;TMB_BONGKAR
58773090;244660;TMB_KOMISI SUPIR
58737393;247100;UNBILLED BONGKAR
58534074;250000;TMB_KOMISI SUPIR
58553778;250000;TMB_TOLL
58558560;250000;TMB_KOMISI SUPIR
58675698;250000;TMB_KOMISI SUPIR
58708103;250000;TMB_KOMISI SUPIR
58763264;250000;TMB_TOLL
58775209;250000;TMB_BONGKAR
58794582;250000;TMB_KOMISI SUPIR
58851155;250000;TMB_BONGKAR
58854688;250000;TMB_TOLL
58877651;250000;TMB_BONGKAR
58675541;251000;UNBILLED BONGKAR
58675541;251000;UNBILLED BONGKAR
58595802;255000;TMB_TOLL
58760786;260000;TMB_BONGKAR
58818712;260000;TMB_MUAT
58818712;260000;TMB_BONGKAR
58751029;264600;UNBILLED BONGKAR
58894174;264875;TMB_BONGKAR
58640626;265750;TMB_BONGKAR
58832502;267000;TMB_BONGKAR
58853253;269500;TMB_TOLL
58718289;270000;TMB_BONGKAR
58581306;271500;UNBILLED TOLL
58860212;275000;TMB_BONGKAR
58876522;275000;TMB_BONGKAR
58877623;275000;TMB_BONGKAR
58891953;275000;TMB_BONGKAR
58606331;278150;TMB_BONGKAR
58578694;279000;TMB_KOMISI SUPIR
58578680;280000;TMB_MUAT
58718289;280000;TMB_MUAT
58760786;280000;UNBILLED MUAT
58802972;280000;TMB_MUAT
58698350;282500;UNBILLED BONGKAR
58759170;282500;TMB_TOLL
58788239;283400;TMB_BONGKAR
58655455;287000;TMB_BONGKAR
58573289;289000;TMB_KOMISI SUPIR
58670384;296400;TMB_BONGKAR
58491543;300000;TMB_KOMISI SUPIR
58491543;300000;TMB_KOMISI SUPIR
58549183;300000;TMB_KOMISI SUPIR
58571164;300000;TMB_KOMISI SUPIR
58573224;300000;TMB_KOMISI SUPIR
58573767;300000;TMB_KOMISI SUPIR
58586649;300000;TMB_KOMISI SUPIR
58590780;300000;TMB_BONGKAR
58618000;300000;TMB_BONGKAR
58655654;300000;TMB_MULTIDROP
58717612;300000;TMB_TOLL
58732310;300000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58745390;300000;TMB_BONGKAR
58751053;300000;TMB_MULTIDROP
58762555;300000;TMB_BIAYA INAP (OVERNIGHT CHARGE)
58772188;300000;TMB_MULTIDROP
58772337;300000;TMB_BONGKAR
58774365;300000;TMB_BONGKAR
58785480;300000;TMB_KOMISI SUPIR
58789719;300000;TMB_KOMISI SUPIR
58875307;300000;TMB_BONGKAR
58875307;300000;TMB_KOMISI SUPIR
58892071;300000;TMB_BONGKAR
58894755;300000;TMB_KOMISI SUPIR
58568967;301500;TMB_BONGKAR
58785519;301500;TMB_BONGKAR
58863828;303000;TMB_BONGKAR
58632299;303600;TMB_BONGKAR
58571180;303900;TMB_BONGKAR
58568935;304500;TMB_BONGKAR
58571178;306000;TMB_BONGKAR
58595890;310550;TMB_BONGKAR
58568934;312000;TMB_BONGKAR
58573289;312000;TMB_BONGKAR
58573767;312000;TMB_BONGKAR
58578682;312000;TMB_BONGKAR
58578696;312000;TMB_BONGKAR
58578703;312000;TMB_BONGKAR
58578877;312000;TMB_BONGKAR
58695027;312500;TMB_BONGKAR
58646849;313225;TMB_BONGKAR
58773142;314600;TMB_BONGKAR
58698352;315500;UNBILLED BONGKAR
58860211;319200;TMB_BONGKAR
58618758;320000;TMB_KOMISI SUPIR
58786267;320000;TMB_BONGKAR
58863288;320600;TMB_BONGKAR
58606344;325000;TMB_BONGKAR
58635656;325000;TMB_BONGKAR
58709771;326800;TMB_BONGKAR
58709785;326800;TMB_BONGKAR
58640367;328800;TMB_BONGKAR
58571164;330000;TMB_BONGKAR
58670367;330000;TMB_BONGKAR
58860210;332600;TMB_BONGKAR
58558503;339000;UNBILLED BONGKAR
58632359;339200;TMB_BONGKAR
58608791;341600;UNBILLED BONGKAR
58556269;349000;TMB_TOLL
58785495;350000;TMB_BONGKAR
58801947;350000;TMB_MULTIDROP
58803312;350000;TMB_KOMISI SUPIR
58845208;350000;TMB_BONGKAR
58845220;350000;TMB_BONGKAR
58894186;350000;TMB_BONGKAR
58675569;370000;UNBILLED BONGKAR
58788634;374500;UNBILLED BONGKAR
58584817;375000;TMB_BONGKAR
58746022;380000;TMB_BONGKAR
58583394;387500;TMB_BONGKAR
58584800;387950;TMB_BONGKAR
58534074;390000;TMB_TOLL
58618272;392000;UNBILLED BONGKAR
58732303;395000;TMB_BONGKAR
58671449;399500;TMB_BONGKAR
58595802;400000;TMB_BONGKAR
58696279;400000;TMB_BONGKAR
58773091;400000;UNBILLED BONGKAR
58775129;400000;TMB_BONGKAR
58762571;404825;TMB_BONGKAR
58633758;410225;TMB_BONGKAR
58860208;414500;TMB_BONGKAR
58632366;416300;TMB_BONGKAR
58670305;420000;TMB_BONGKAR
58711671;420000;TMB_BONGKAR
