"TMS ID","Carrier Name","Charge Rate","Rate Basis","Rate","Closed Date","Load Group","Charge Description","Carrier Reference","Rate Change Approval Date","Shipment Reference Number","Rate Change Request Date"
59096401,"BAHANA PRESTASI","70,000.00","FLAT","70,000.00","15/02/2022 11:17","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","15/02/2022 08:42","SUB/22/02/0020","04/02/2022 15:29"
59096402,"BAHANA PRESTASI","140,000.00","FLAT","140,000.00","22/02/2022 13:50","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","15/02/2022 08:42","SJ04022022","04/02/2022 15:31"
59096410,"BAHANA PRESTASI","900,000.00","FLAT","900,000.00","08/02/2022 14:23","SURABAYA LOG PACK","TMB_BONGKAR","0027","08/02/2022 14:39","40548654","04/02/2022 18:22"
59097204,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","14/02/2022 09:31","SURABAYA LOG BULK","TMB_BONGKAR","0027","14/02/2022 20:13","0082584142","07/02/2022 09:16"
59097204,"BAHANA PRESTASI","210,000.00","FLAT","210,000.00","14/02/2022 09:31","SURABAYA LOG BULK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","14/02/2022 20:13","0082584142","07/02/2022 09:16"
59097204,"BAHANA PRESTASI","210,000.00","FLAT","210,000.00","14/02/2022 09:31","SURABAYA LOG BULK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","14/02/2022 20:13","0082584142","07/02/2022 09:16"
59097525,"BAHANA PRESTASI","133,000.00","FLAT","133,000.00","07/02/2022 13:47","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","07/02/2022 14:53","1000376920","04/02/2022 16:33"
59097527,"BAHANA PRESTASI","70,000.00","FLAT","70,000.00","07/02/2022 13:47","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027"," ","1000376929"," "
59097527,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","07/02/2022 13:47","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","07/02/2022 14:53","1000376929","04/02/2022 16:31"
59097531,"BAHANA PRESTASI","70,000.00","FLAT","70,000.00","07/02/2022 13:47","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027"," ","1000377117"," "
59097531,"BAHANA PRESTASI","423,500.00","FLAT","423,500.00","07/02/2022 13:47","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","07/02/2022 14:53","1000377117","04/02/2022 16:30"
59097535,"BAHANA PRESTASI","70,000.00","FLAT","70,000.00","07/02/2022 13:47","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027"," ","1000376960"," "
59097538,"BAHANA PRESTASI","399,500.00","FLAT","399,500.00","07/02/2022 13:47","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","07/02/2022 14:53","1000376961","04/02/2022 16:31"
59097541,"BAHANA PRESTASI","74,500.00","FLAT","74,500.00","07/02/2022 13:47","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","07/02/2022 14:53","1000376962","04/02/2022 16:33"
59097545,"BAHANA PRESTASI","284,900.00","FLAT","284,900.00","07/02/2022 13:47","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027"," ","1000376965"," "
59097545,"BAHANA PRESTASI","70,000.00","FLAT","70,000.00","07/02/2022 13:47","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027"," ","1000376965"," "
59097553,"BAHANA PRESTASI","25,000.00","FLAT","25,000.00","07/02/2022 13:47","SURABAYA RENTAL TRIP","TMB_MULTIDROP","0027","07/02/2022 14:54","1000376926,1000376966","04/02/2022 16:29"
59097553,"BAHANA PRESTASI","161,500.00","FLAT","161,500.00","07/02/2022 13:47","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","07/02/2022 14:54","1000376926,1000376966","04/02/2022 16:29"
59098128,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","08/02/2022 11:36","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","08/02/2022 12:37","40553107","04/02/2022 18:28"
59098128,"BAHANA PRESTASI","450,000.00","FLAT","450,000.00","08/02/2022 11:36","SURABAYA LOG PACK","TMB_BONGKAR","0027","08/02/2022 12:37","40553107","04/02/2022 18:28"
59098311,"BAHANA PRESTASI","132,000.00","FLAT","132,000.00","07/02/2022 13:47","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","07/02/2022 14:54","1000376927","04/02/2022 16:29"
59098502,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","08/02/2022 16:21","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","09/02/2022 08:52","40553191","04/02/2022 18:27"
59098502,"BAHANA PRESTASI","491,500.00","FLAT","491,500.00","08/02/2022 16:21","SURABAYA LOG PACK","TMB_BONGKAR","0027","09/02/2022 08:52","40553191","04/02/2022 18:27"
59098549,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","08/02/2022 14:13","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","08/02/2022 14:39","40553108","04/02/2022 18:26"
59098549,"BAHANA PRESTASI","450,000.00","FLAT","450,000.00","08/02/2022 14:13","SURABAYA LOG PACK","TMB_BONGKAR","0027","08/02/2022 14:39","40553108","04/02/2022 18:26"
59099569,"BAHANA PRESTASI","1,092,000.00","FLAT","1,092,000.00","14/02/2022 17:15","SURABAYA LOG PACK","TMB_BONGKAR","0027","14/02/2022 20:13","40553190","04/02/2022 18:24"
59100590,"BAHANA PRESTASI","491,500.00","FLAT","491,500.00","08/02/2022 15:41","SURABAYA LOG PACK","TMB_BONGKAR","0027","09/02/2022 08:52","40553192","04/02/2022 18:32"
59100590,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","08/02/2022 15:41","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","09/02/2022 08:52","40553192","04/02/2022 18:32"
59100641,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","08/02/2022 16:26","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","09/02/2022 08:52","40553144","04/02/2022 18:30"
59100641,"BAHANA PRESTASI","489,500.00","FLAT","489,500.00","08/02/2022 16:26","SURABAYA LOG PACK","TMB_BONGKAR","0027","09/02/2022 15:16","40553144","09/02/2022 14:02"
59100699,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","07/02/2022 12:20","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","07/02/2022 14:54","40553123","04/02/2022 18:33"
59100699,"BAHANA PRESTASI","350,000.00","FLAT","350,000.00","07/02/2022 12:20","SURABAYA LOG PACK","TMB_BONGKAR","0027","07/02/2022 14:54","40553123","04/02/2022 18:33"
59101911,"BAHANA PRESTASI","7,500.00","FLAT","7,500.00","07/02/2022 18:27","SURABAYA LOG PACK","TMB_MULTIDROP","0027","08/02/2022 09:08","2100421742,2100421823,2100421826","07/02/2022 08:49"
59104727,"BAHANA PRESTASI","267,500.00","FLAT","267,500.00","07/02/2022 11:26","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","07/02/2022 14:54","S22020408229,S22020408231,S22020408232,S22020408233,S22020408234","05/02/2022 11:33"
59104756,"BAHANA PRESTASI","119,500.00","FLAT","119,500.00","10/02/2022 21:00","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","11/02/2022 13:09","S22020408228,S22020408226,S22020408230,S22020408225,S22020408227,S22020408224","05/02/2022 11:34"
59104762,"BAHANA PRESTASI","768,000.00","FLAT","768,000.00","07/02/2022 11:32","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","07/02/2022 14:54","S22020408223","05/02/2022 11:41"
59104810,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","15/02/2022 14:23","SURABAYA LOG PACK","TMB_MULTIDROP","0027","15/02/2022 08:42","GD3221722703/0080143848","08/02/2022 11:15"
59104810,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","15/02/2022 14:23","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","15/02/2022 08:42","GD3221722703/0080143848","08/02/2022 11:15"
59104822,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","15/02/2022 14:31","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","15/02/2022 08:42","GD3221724096/0080144058","08/02/2022 11:17"
59104822,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","15/02/2022 14:31","SURABAYA LOG PACK","TMB_MULTIDROP","0027","15/02/2022 08:42","GD3221724096/0080144058","08/02/2022 11:17"
59105873,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","08/02/2022 16:16","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","09/02/2022 08:52","40553309","05/02/2022 11:36"
59105873,"BAHANA PRESTASI","924,000.00","FLAT","924,000.00","08/02/2022 16:16","SURABAYA LOG PACK","TMB_BONGKAR","0027","09/02/2022 08:52","40553309","05/02/2022 11:36"
59105874,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","08/02/2022 11:19","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","08/02/2022 12:37","40553310","07/02/2022 14:59"
59105874,"BAHANA PRESTASI","600,000.00","FLAT","600,000.00","08/02/2022 11:19","SURABAYA LOG PACK","TMB_BONGKAR","0027","08/02/2022 12:37","40553310","07/02/2022 14:59"
59105993,"BAHANA PRESTASI","230,000.00","FLAT","230,000.00","18/02/2022 12:54","SURABAYA LOG PACK","TMB_BONGKAR","0027","15/02/2022 08:42","TRANS/0222/MJO/0000535","05/02/2022 14:00"
59105993,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","18/02/2022 12:54","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","15/02/2022 08:42","TRANS/0222/MJO/0000535","05/02/2022 14:00"
59106000,"BAHANA PRESTASI","140,000.00","FLAT","140,000.00","10/02/2022 14:20","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","11/02/2022 13:09","SUB/22/02/0024","05/02/2022 13:51"
59106003,"BAHANA PRESTASI","140,000.00","FLAT","140,000.00","15/02/2022 11:21","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","15/02/2022 08:43","SUB/22/02/0022","05/02/2022 13:55"
59106011,"BAHANA PRESTASI","70,000.00","FLAT","70,000.00","10/02/2022 13:57","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","11/02/2022 13:09","SUB/22/02/0023","05/02/2022 13:56"
59106020,"BAHANA PRESTASI","250,000.00","FLAT","250,000.00","18/02/2022 15:19","SURABAYA LOG PACK","TMB_BONGKAR","0027","15/02/2022 08:43","065/RP/II/2022","09/02/2022 13:38"
59106060,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","10/02/2022 18:04","SURABAYA LOG PACK","TMB_BONGKAR","0027","11/02/2022 13:09","41237947","07/02/2022 10:05"
59106060,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","10/02/2022 18:04","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","11/02/2022 13:09","41237947","07/02/2022 10:05"
59106513,"BAHANA PRESTASI","56,000.00","FLAT","56,000.00","08/02/2022 16:54","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","09/02/2022 08:52","1000377017","06/02/2022 14:51"
59106514,"BAHANA PRESTASI","64,000.00","FLAT","64,000.00","08/02/2022 16:54","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","09/02/2022 08:52","1000377586","06/02/2022 14:50"
59106515,"BAHANA PRESTASI","310,500.00","FLAT","310,500.00","08/02/2022 16:54","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","09/02/2022 08:52","1000377009","06/02/2022 15:36"
59106517,"BAHANA PRESTASI","50,000.00","FLAT","50,000.00","08/02/2022 16:54","SURABAYA RENTAL TRIP","TMB_MULTIDROP","0027","09/02/2022 08:52","1000377016,1000377015","06/02/2022 14:54"
59106517,"BAHANA PRESTASI","177,000.00","FLAT","177,000.00","08/02/2022 16:54","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","09/02/2022 08:52","1000377016,1000377015","06/02/2022 14:54"
59106518,"BAHANA PRESTASI","33,200.00","FLAT","33,200.00","08/02/2022 16:54","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","09/02/2022 08:53","1000377018","06/02/2022 14:53"
59106519,"BAHANA PRESTASI","105,700.00","FLAT","105,700.00","08/02/2022 16:54","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","09/02/2022 08:53","1000377030","06/02/2022 14:51"
59106520,"BAHANA PRESTASI","78,500.00","FLAT","78,500.00","08/02/2022 16:54","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","09/02/2022 08:53","1000377036","06/02/2022 14:53"
59106523,"BAHANA PRESTASI","0.00","FLAT","0.00","08/02/2022 16:54","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","09/02/2022 08:53","1000377501","06/02/2022 14:52"
59106541,"BAHANA PRESTASI","248,500.00","FLAT","248,500.00","10/02/2022 21:22","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","11/02/2022 13:09","S22020500297,S22020500095,S22020500092,S22020500090","07/02/2022 09:59"
59106542,"BAHANA PRESTASI","280,000.00","FLAT","280,000.00","10/02/2022 21:16","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","11/02/2022 13:09","S22020500081,S22020500086,S22020500084","07/02/2022 10:00"
59106543,"BAHANA PRESTASI","640,000.00","FLAT","640,000.00","10/02/2022 20:51","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","11/02/2022 13:09","S22020500391","07/02/2022 09:56"
59106922,"BAHANA PRESTASI","70,000.00","FLAT","70,000.00","10/02/2022 14:44","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","11/02/2022 13:09","SUB/22/02/0025","07/02/2022 15:43"
59106923,"BAHANA PRESTASI","70,000.00","FLAT","70,000.00","10/02/2022 14:24","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","11/02/2022 13:09","SUB/22/02/0026","07/02/2022 15:44"
59106924,"BAHANA PRESTASI","70,000.00","FLAT","70,000.00","10/02/2022 14:01","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","11/02/2022 13:09","SUB/22/02/0031","07/02/2022 16:58"
59106925,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","10/02/2022 18:01","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","11/02/2022 13:09","DRK/0222/LOG/0000707","07/02/2022 15:50"
59106925,"BAHANA PRESTASI","250,000.00","FLAT","250,000.00","10/02/2022 18:01","SURABAYA LOG PACK","TMB_BONGKAR","0027","11/02/2022 13:09","DRK/0222/LOG/0000707","07/02/2022 15:50"
59108452,"BAHANA PRESTASI","0.00","FLAT","0.00","21/02/2022 15:53","SURABAYA LOG PACK","TMB_BONGKAR","0027","09/02/2022 08:53","40551991","07/02/2022 15:00"
59108466,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","10/02/2022 15:43","SURABAYA LOG PACK","TMB_BONGKAR","0027","11/02/2022 13:09","40550148","09/02/2022 13:35"
59109321,"BAHANA PRESTASI","350,000.00","FLAT","350,000.00","18/02/2022 15:33","SURABAYA LOG PACK","TMB_BONGKAR","0027","15/02/2022 08:43","40553104","07/02/2022 15:04"
59109435,"BAHANA PRESTASI","80,400.00","FLAT","80,400.00","10/02/2022 14:38","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","11/02/2022 13:09","1000377640","07/02/2022 16:36"
59109438,"BAHANA PRESTASI","250,000.00","FLAT","250,000.00","10/02/2022 14:38","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","11/02/2022 13:09","1000377725","07/02/2022 16:33"
59109441,"BAHANA PRESTASI","25,000.00","FLAT","25,000.00","10/02/2022 14:38","SURABAYA RENTAL TRIP","TMB_MULTIDROP","0027","11/02/2022 13:09","1000377723,1000377765","07/02/2022 16:36"
59109441,"BAHANA PRESTASI","210,500.00","FLAT","210,500.00","10/02/2022 14:38","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","11/02/2022 13:09","1000377723,1000377765","07/02/2022 16:36"
59109445,"BAHANA PRESTASI","135,500.00","FLAT","135,500.00","10/02/2022 14:38","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","11/02/2022 13:09","1000377663","07/02/2022 16:34"
59109507,"BAHANA PRESTASI","221,200.00","FLAT","221,200.00","10/02/2022 14:38","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","11/02/2022 13:09","1000377653","07/02/2022 16:32"
59109550,"BAHANA PRESTASI","144,800.00","FLAT","144,800.00","10/02/2022 14:38","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","11/02/2022 13:09","1000377654","07/02/2022 16:34"
59109553,"BAHANA PRESTASI","390,000.00","FLAT","390,000.00","10/02/2022 14:38","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","11/02/2022 13:09","1000377727","07/02/2022 16:35"
59109553,"BAHANA PRESTASI","70,000.00","FLAT","70,000.00","10/02/2022 14:38","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","11/02/2022 13:09","1000377727","07/02/2022 16:35"
59109555,"BAHANA PRESTASI","23,000.00","FLAT","23,000.00","10/02/2022 14:38","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","11/02/2022 13:10","1000377681","07/02/2022 16:37"
59109850,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","18/02/2022 14:10","SURABAYA LOG PACK","TMB_BONGKAR","0027","15/02/2022 08:43","41240720","08/02/2022 11:13"
59109899,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","10/02/2022 18:08","SURABAYA LOG PACK","TMB_BONGKAR","0027","11/02/2022 17:46","41242622","11/02/2022 16:24"
59109936,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","15/02/2022 17:09","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","11/02/2022 13:10","GD3221726941/0080144222","10/02/2022 11:12"
59109936,"BAHANA PRESTASI","0.00","FLAT","0.00","15/02/2022 17:09","SURABAYA LOG PACK","TMB_BONGKAR","0027","17/02/2022 10:41","GD3221726941/0080144222","17/02/2022 09:45"
59109972,"BAHANA PRESTASI","300,000.00","FLAT","300,000.00","24/02/2022 06:27","SURABAYA LOG PACK","TMB_MULTIDROP","0027","15/02/2022 08:43","GD3221726947/0080144231","11/02/2022 09:53"
59109972,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","24/02/2022 06:27","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","15/02/2022 08:43","GD3221726947/0080144231","11/02/2022 09:53"
59110220,"BAHANA PRESTASI","106,000.00","FLAT","106,000.00","10/02/2022 21:27","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","11/02/2022 13:10","S22020700157,S22020700158,S22020700160,S22020700156","07/02/2022 16:36"
59110313,"BAHANA PRESTASI","75,000.00","FLAT","75,000.00","10/02/2022 21:17","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","11/02/2022 13:10","S22020700161,S22020700159","07/02/2022 16:38"
59110337,"BAHANA PRESTASI","640,000.00","FLAT","640,000.00","10/02/2022 20:56","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","11/02/2022 13:10","S22020700093","07/02/2022 16:36"
59113063,"BAHANA PRESTASI","480,300.00","FLAT","480,300.00","14/02/2022 17:21","SURABAYA LOG PACK","TMB_BONGKAR","0027","15/02/2022 17:25","40554009","15/02/2022 15:59"
59113109,"BAHANA PRESTASI","315,400.00","FLAT","315,400.00","10/02/2022 16:55","SURABAYA LOG PACK","TMB_BONGKAR","0027","11/02/2022 13:10","40554016","07/02/2022 18:47"
59113167,"BAHANA PRESTASI","410,000.00","FLAT","410,000.00","10/02/2022 17:41","SURABAYA LOG PACK","TMB_BONGKAR","0027","11/02/2022 13:10","40554014","07/02/2022 18:42"
59113176,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","10/02/2022 17:34","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","11/02/2022 13:10","40554056","07/02/2022 18:57"
59113176,"BAHANA PRESTASI","402,125.00","FLAT","402,125.00","10/02/2022 17:34","SURABAYA LOG PACK","TMB_BONGKAR","0027","11/02/2022 13:10","40554056","07/02/2022 18:57"
59114252,"BAHANA PRESTASI","50,000.00","FLAT","50,000.00","08/02/2022 16:57","SURABAYA LOG PACK","TMB_BONGKAR","0027","09/02/2022 08:53","2100421519","08/02/2022 10:50"
59114522,"BAHANA PRESTASI","7,500.00","FLAT","7,500.00","09/02/2022 08:53","SURABAYA LOG PACK","TMB_MULTIDROP","0027","09/02/2022 15:16","2100421946,2100421945,2100421975,2100421982,2100421947","08/02/2022 10:53"
59116047,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","22/02/2022 10:49","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","15/02/2022 08:43","GD3221726001/0080144103","08/02/2022 11:19"
59119389,"BAHANA PRESTASI","210,000.00","FLAT","210,000.00","15/02/2022 11:30","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","15/02/2022 08:43","SUB/22/02/0038","08/02/2022 17:33"
59119389,"BAHANA PRESTASI","70,000.00","FLAT","70,000.00","15/02/2022 11:30","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","15/02/2022 08:43","SUB/22/02/0038","08/02/2022 17:33"
59119436,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","21/02/2022 09:03","SURABAYA LOG BULK","TMB_BONGKAR","0027","21/02/2022 11:16","0082597069","18/02/2022 14:07"
59119436,"BAHANA PRESTASI","210,000.00","FLAT","210,000.00","21/02/2022 09:03","SURABAYA LOG BULK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","21/02/2022 11:16","0082597069","18/02/2022 14:07"
59119437,"BAHANA PRESTASI","210,000.00","FLAT","210,000.00","21/02/2022 09:03","SURABAYA LOG BULK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","21/02/2022 11:16","0082597098","17/02/2022 10:24"
59119437,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","21/02/2022 09:03","SURABAYA LOG BULK","TMB_BONGKAR","0027","21/02/2022 11:16","0082597098","17/02/2022 10:24"
59119440,"BAHANA PRESTASI","90,000.00","FLAT","90,000.00","09/02/2022 09:00","SURABAYA LOG PACK","TMB_BONGKAR","0027","09/02/2022 15:16","2100421835,2100422008,2100421856","08/02/2022 10:55"
59119457,"BAHANA PRESTASI","328,000.00","FLAT","328,000.00","10/02/2022 17:26","SURABAYA LOG PACK","TMB_BONGKAR","0027","11/02/2022 13:10","40554008","08/02/2022 17:18"
59119497,"BAHANA PRESTASI","150,000.00","FLAT","150,000.00","18/02/2022 16:30","SURABAYA LOG PACK","TMB_BONGKAR","0027","15/02/2022 08:43","8872010236","14/02/2022 16:13"
59119497,"BAHANA PRESTASI","0.00","FLAT","0.00","18/02/2022 16:30","SURABAYA LOG PACK","TMB_BONGKAR","0027","19/02/2022 09:19","8872010236","15/02/2022 12:26"
59120433,"BAHANA PRESTASI","780,000.00","FLAT","780,000.00","10/02/2022 17:08","SURABAYA LOG PACK","TMB_BONGKAR","0027","11/02/2022 13:10","40554050","08/02/2022 17:18"
59120855,"BAHANA PRESTASI","480,000.00","FLAT","480,000.00","17/02/2022 11:39","SURABAYA LOG PACK","TMB_BONGKAR","0027","15/02/2022 08:43","40554007","08/02/2022 17:17"
59120859,"BAHANA PRESTASI","780,000.00","FLAT","780,000.00","10/02/2022 17:02","SURABAYA LOG PACK","TMB_BONGKAR","0027","11/02/2022 13:10","40554051","08/02/2022 17:21"
59121822,"BAHANA PRESTASI","500,000.00","FLAT","500,000.00","10/02/2022 15:27","SURABAYA LOG PACK","TMB_BONGKAR","0027","11/02/2022 17:46","40554406","11/02/2022 16:21"
59122175,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","09/02/2022 17:00","SURABAYA LOG PACK","TMB_BONGKAR","0027","10/02/2022 08:31","2100421891","09/02/2022 08:35"
59122176,"BAHANA PRESTASI","63,500.00","FLAT","63,500.00","10/02/2022 21:19","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","11/02/2022 13:10","S22020800067,S22020800066","09/02/2022 12:16"
59122185,"BAHANA PRESTASI","133,000.00","FLAT","133,000.00","16/02/2022 12:29","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","15/02/2022 08:43","S22020800070,S22020800072,S22020800065,S22020800064,S22020800063,S22020800071,S22020800068,S22020800069","09/02/2022 12:17"
59122195,"BAHANA PRESTASI","640,000.00","FLAT","640,000.00","10/02/2022 20:49","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027","11/02/2022 13:10","S22020800029","09/02/2022 12:12"
59122207,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","24/02/2022 06:24","SURABAYA LOG PACK","TMB_MULTIDROP","0027","15/02/2022 08:43","GD3221728081/0080144388","11/02/2022 09:47"
59122209,"BAHANA PRESTASI","70,000.00","FLAT","70,000.00","10/02/2022 11:21","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","10/02/2022 11:48","2100421933","09/02/2022 08:50"
59122237,"BAHANA PRESTASI","100,000.00","FLAT","100,000.00","01/03/2022 17:34","SURABAYA LOG PACK","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027","15/02/2022 08:43","GD3221728030/0080144331","11/02/2022 09:56"
59122246,"BAHANA PRESTASI","200,000.00","FLAT","200,000.00","24/02/2022 06:26","SURABAYA LOG PACK","TMB_MULTIDROP","0027","15/02/2022 08:43","GD3221728020/0080144817","12/02/2022 12:49"
59122561,"BAHANA PRESTASI","28,400.00","FLAT","28,400.00","10/02/2022 14:04","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027"," ","1000377728"," "
59122577,"BAHANA PRESTASI","25,000.00","FLAT","25,000.00","10/02/2022 17:47","SURABAYA RENTAL TRIP","TMB_MULTIDROP","0027"," ","1000377908,1000377889"," "
59122577,"BAHANA PRESTASI","17,000.00","FLAT","17,000.00","10/02/2022 17:47","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027"," ","1000377908,1000377889"," "
59122595,"BAHANA PRESTASI","36,000.00","FLAT","36,000.00","10/02/2022 14:04","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027"," ","1000377903"," "
59122605,"BAHANA PRESTASI","362,800.00","FLAT","362,800.00","10/02/2022 14:04","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027"," ","1000377912"," "
59122613,"BAHANA PRESTASI","46,000.00","FLAT","46,000.00","10/02/2022 14:04","SURABAYA RENTAL TRIP","TMB_BONGKAR","0027"," ","1000377917"," "
59122613,"BAHANA PRESTASI","70,000.00","FLAT","70,000.00","10/02/2022 14:04","SURABAYA RENTAL TRIP","TMB_BIAYA INAP (OVERNIGHT CHARGE)","0027"," ","1000377917"," "
