id_loa;unit;kapasitas;rute_start;rute_end;rate;multidrop;overnight;loading;otherName;otherRate
1;TRONTON_WB;18000;rungkut;Blitar;1900000;0;0;0;"multidrop dalam kota;multidrop luar kota;";"100000;500000;"
1;TRONTON_WB;18000;rungkut;Bojo negoro;2700000;0;0;0;"multidrop dalam kota;multidrop luar kota;";"100000;500000;"
1;TRONTON_WB;18000;rungkut;Driyorejo Gresik;1100000;0;0;0;"multidrop dalam kota;multidrop luar kota;";"100000;500000;"
1;TRONTON_WB;18000;rungkut;Gresik;1200000;0;0;0;"multidrop dalam kota;multidrop luar kota;";"100000;500000;"
1;TRONTON_WB;18000;rungkut;Jember;2500000;0;0;0;"multidrop dalam kota;multidrop luar kota;";"100000;500000;"
1;TRONTON_WB;18000;rungkut;Jombang;1350000;0;0;0;"multidrop dalam kota;multidrop luar kota;";"100000;500000;"
1;TRONTON_WB;18000;rungkut;Kediri;2000000;0;0;0;"multidrop dalam kota;multidrop luar kota;";"100000;500000;"
1;TRONTON_WB;18000;rungkut;Krian;1100000;0;0;0;"multidrop dalam kota;multidrop luar kota;";"100000;500000;"
1;TRONTON_WB;18000;rungkut;Lamongan;1500000;0;0;0;"multidrop dalam kota;multidrop luar kota;";"100000;500000;"
1;TRONTON_WB;18000;rungkut;Madiun;2300000;0;0;0;"multidrop dalam kota;multidrop luar kota;";"100000;500000;"
1;TRONTON_WB;18000;rungkut;Madura / Pamekasan;3335000;0;0;0;"multidrop dalam kota;multidrop luar kota;";"100000;500000;"
1;TRONTON_WB;18000;rungkut;Malang;2000000;0;0;0;"multidrop dalam kota;multidrop luar kota;";"100000;500000;"
1;TRONTON_WB;18000;rungkut;Mojokerto;1350000;0;0;0;"multidrop dalam kota;multidrop luar kota;";"100000;500000;"
1;TRONTON_WB;18000;rungkut;Pacitan;4620000;0;0;0;"multidrop dalam kota;multidrop luar kota;";"100000;500000;"
1;TRONTON_WB;18000;rungkut;Pandaan dan sekitarnya;2000000;0;0;0;"multidrop dalam kota;multidrop luar kota;";"100000;500000;"
1;TRONTON_WB;18000;rungkut;Pasuruan;1400000;0;0;0;"multidrop dalam kota;multidrop luar kota;";"100000;500000;"
1;TRONTON_WB;18000;rungkut;Ponorogo;3670000;0;0;0;"multidrop dalam kota;multidrop luar kota;";"100000;500000;"
1;TRONTON_WB;18000;rungkut;Probolinggo;2000000;0;0;0;"multidrop dalam kota;multidrop luar kota;";"100000;500000;"
1;TRONTON_WB;18000;rungkut;Sidoarjo;900000;0;0;0;"multidrop dalam kota;multidrop luar kota;";"100000;500000;"
1;TRONTON_WB;18000;rungkut;Situbondo;4445000;0;0;0;"multidrop dalam kota;multidrop luar kota;";"100000;500000;"
1;TRONTON_WB;18000;rungkut;Surabaya dan Sekitar;900000;0;0;0;"multidrop dalam kota;multidrop luar kota;";"100000;500000;"
1;TRONTON_WB;18000;rungkut;Trenggalek;3780000;0;0;0;"multidrop dalam kota;multidrop luar kota;";"100000;500000;"
1;TRONTON_WB;18000;rungkut;Tuban;2700000;0;0;0;"multidrop dalam kota;multidrop luar kota;";"100000;500000;"
1;TRONTON_WB;18000;rungkut;Tulung Agung;3500000;0;0;0;"multidrop dalam kota;multidrop luar kota;";"100000;500000;"
1;TRONTON_WB;18000;rungkut;Nganjuk;3000000;0;0;0;"multidrop dalam kota;multidrop luar kota;";"100000;500000;"
1;TRONTON_WB;18000;rungkut;Lumajang;4445000;0;0;0;"multidrop dalam kota;multidrop luar kota;";"100000;500000;"
1;TRONTON_WB;18000;rungkut;Bondowoso;4445000;0;0;0;"multidrop dalam kota;multidrop luar kota;";"100000;500000;"
1;TRONTON_WB;18000;rungkut;Sumenep;5560000;0;0;0;"multidrop dalam kota;multidrop luar kota;";"100000;500000;"
1;TRONTON_WB;18000;rungkut;Magetan;3890000;0;0;0;"multidrop dalam kota;multidrop luar kota;";"100000;500000;"
1;TRONTON_WB;18000;rungkut;Denpasar / Bali;6400000;0;0;0;"multidrop dalam kota;multidrop luar kota;";"100000;500000;"
1;TRONTON_WB;18000;rungkut;Karang Asem;6400000;0;0;0;"multidrop dalam kota;multidrop luar kota;";"100000;500000;"
1;TRONTON_WB;18000;rungkut;Nagara;6400000;0;0;0;"multidrop dalam kota;multidrop luar kota;";"100000;500000;"
1;TRONTON_WB;18000;rungkut;Singaraja;6400000;0;0;0;"multidrop dalam kota;multidrop luar kota;";"100000;500000;"
1;TRONTON_WB;18000;rungkut;Klungkung;6400000;0;0;0;"multidrop dalam kota;multidrop luar kota;";"100000;500000;"
1;TRONTON_WB;18000;rungkut;Tabanan;6400000;0;0;0;"multidrop dalam kota;multidrop luar kota;";"100000;500000;"
